r2,subset,lagmins,r2_normed,lagsecs
0.01328725240181071,13,86,1.2122848025239796,5160
0.012716500887804598,13,89,1.0681713960008716,5340
0.011672808511792277,13,92,0.8046415411020177,5520
0.010679439142358856,13,95,0.5538181262678894,5700
0.009919016394791334,13,98,0.3618131821540778,5880
0.009198824348937486,13,102,0.17996639501137587,6120
0.008641738637341733,13,105,0.03930357125484727,6300
0.008251197558293134,13,108,-0.05930712693473507,6480
0.007928841064411192,13,111,-0.14070137873811178,6660
0.007808801098268732,13,114,-0.17101118609768223,6840
0.007964672911733028,13,117,-0.13165392209043586,7020
0.007982337282002002,13,120,-0.12719371040272742,7200
0.013780876399514457,14,0,1.3369236937138151,0
0.013247441325624202,14,3,1.2022326000053765,180
0.012684318492332312,14,6,1.060045417308268,360
0.012286669483664053,14,9,0.959639983711633,540
0.011757126088495882,14,12,0.8259315296703176,720
0.011139168503958753,14,15,0.6698987020579087,900
0.010786126229022303,14,18,0.5807563631604694,1080
0.010279783334043642,14,22,0.45290598050977077,1320
0.009990722589554392,14,25,0.379918826628992,1500
0.009883743633141184,14,28,0.35290689331534797,1680
0.009157090581196611,14,31,0.16942871742561438,1860
0.0091364931338834,14,34,0.1642279107257738,2040
0.008855293609770104,14,37,0.0932256963852441,2220
0.008696052819450378,14,40,0.053017773695157464,2400
0.008463255395668966,14,43,-0.005763024861924686,2580
0.008221229930991345,14,46,-0.06687388190584756,2760
0.007997579844917904,14,49,-0.12334499934012325,2940
0.007933975238266312,14,52,-0.13940501199043587,3120
0.007864987946235583,14,55,-0.15682413996010136,3300
0.007800062720583897,14,58,-0.17321760578250783,3480
0.00804487136196615,14,62,-0.11140400320744306,3720
0.008137296988027756,14,65,-0.08806675136508306,3900
0.008139508372059925,14,68,-0.08750838213051054,4080
0.008246591638336484,14,71,-0.06047011082323429,4260
0.00814751609554516,14,74,-0.08548645090188815,4440
0.008453851115587338,14,77,-0.008137583325988986,4620
0.008707622575926397,14,80,0.05593910982390218,4800
0.008910461797285375,14,83,0.10715553316960352,4980
0.009238873865413218,14,86,0.19007880313870554,5160
0.009514392152674475,14,89,0.25964651861953864,5340
0.009387370003845248,14,92,0.22757372665587308,5520
0.009693705205268743,14,95,0.30492264003012576,5700
0.009388987956066037,14,98,0.22798225576251163,5880
0.009218399991793321,14,102,0.18490919850397242,6120
0.00907348984173141,14,105,0.14831972856351588,6300
0.008681475281515541,14,108,0.04933697986639727,6480
0.008728613876047817,14,111,0.061239363425707675,6660
0.008621031060950546,14,114,0.03407495722345389,6840
0.008486955059252309,14,117,0.00022108410429461285,7020
0.008016953456810404,14,120,-0.11845320818763436,7200
0.012332193902927318,15,0,0.9711347918356898,0
0.01142394659535035,15,3,0.7418044961670286,180
0.01065165007252158,15,6,0.5468014519007047,360
0.010006034084808197,15,9,0.38378494294377885,540
0.009627700861877224,15,12,0.2882566995322946,720
0.008823434009036018,15,15,0.08518122260009686,900
0.008303937534586562,15,18,-0.04599040773718878,1080
0.007674764208873932,15,22,-0.20485518345278847,1320
0.007284023310030079,15,25,-0.30351633566777103,1500
0.006879600171725336,15,28,-0.40563222096569124,1680
0.006396037371098869,15,31,-0.5277306837047464,1860
0.006125718244194297,15,34,-0.5959856235000579,2040
0.005781995891847105,15,37,-0.6827747040006125,2220
0.005459461634293191,15,40,-0.7642138407104594,2400
0.005198175764869405,15,43,-0.8301879043703424,2580
0.004932844129527306,15,46,-0.8971835143497272,2760
0.004697778166392366,15,49,-0.9565371137247589,2940
0.004747532112276051,15,52,-0.9439743601388131,3120
0.004669810382339618,15,55,-0.9635989130083976,3300
0.0045094621430874565,15,58,-1.0040864639329912,3480
0.004356129670061249,15,62,-1.0428025504893252,3720
0.004453165470129902,15,65,-1.0183012406208083,3900
0.004623570860725599,15,68,-0.9752742827836302,4080
0.004856811460580393,15,71,-0.9163815833168575,4260
0.004956091466202005,15,74,-0.8913136168574455,4440
0.005378036004143445,15,77,-0.7847736196181067,4620
0.005796444681444108,15,80,-0.6791264188224544,4800
0.005990752011272173,15,83,-0.6300642778963917,4980
0.006391463746466158,15,86,-0.5288855131003822,5160
0.006552994988031132,15,89,-0.4880992568915443,5340
0.006210888327125961,15,92,-0.5744803791267487,5520
0.005892209000417516,15,95,-0.654946154921349,5700
0.005589765060051985,15,98,-0.73131253408768,5880
0.005272036595100167,15,102,-0.8115382195390796,6120
0.00517156092325587,15,105,-0.8369080888900079,6300
0.004738525978110671,15,108,-0.946248387701293,6480
0.0043396557606678685,15,111,-1.0469621736233388,6660
0.004038993291072822,15,114,-1.1228787356362226,6840
0.0039154922736944625,15,117,-1.154062450241795,7020
0.0036489473964545337,15,120,-1.2213644009290752,7200
